user_id,age,sex,user_lv_cd,user_reg_tm
291926,36-45ÀÍ,0,5,2015-10-04
291927,-1,2,3,2015-10-04
291928,36-45ÀÍ,2,3,2015-10-04
291929,36-45ÀÍ,2,2,2015-10-04
291930,36-45ÀÍ,2,5,2013-01-03
291931,36-45ÀÍ,2,2,2015-10-04
291932,16-25ÀÍ,2,3,2015-10-04
291933,26-35ÀÍ,2,3,2015-10-04
291934,36-45ÀÍ,2,2,2015-10-04
291935,36-45ÀÍ,2,2,2015-10-04
291936,36-45ÀÍ,2,2,2015-10-04
291937,-1,0,5,2010-06-19
291938,26-35ÀÍ,2,3,2015-10-04
291939,-1,0,5,2013-01-03
291940,56ÀÍ“‘…œ,0,5,2008-09-30
291941,36-45ÀÍ,1,5,2015-10-04
291942,26-35ÀÍ,2,4,2015-10-04
291943,-1,2,1,2015-10-04
291944,36-45ÀÍ,0,4,2013-01-03
291945,36-45ÀÍ,2,2,2015-10-04
291946,36-45ÀÍ,2,3,2015-10-04
291947,36-45ÀÍ,2,2,2015-10-04
291948,36-45ÀÍ,0,5,2010-06-19
291949,36-45ÀÍ,2,2,2015-10-04
291950,46-55ÀÍ,0,4,2010-06-19
291951,26-35ÀÍ,2,3,2015-10-04
291952,-1,2,5,2015-10-04
291953,46-55ÀÍ,0,3,2015-10-04
291954,26-35ÀÍ,2,3,2015-10-04
291955,36-45ÀÍ,2,3,2015-10-04
291956,-1,2,2,2015-10-04
291957,36-45ÀÍ,2,4,2015-10-04
291958,36-45ÀÍ,2,5,2013-01-03
291959,26-35ÀÍ,2,4,2015-10-04
291960,-1,2,3,2015-10-04
291961,-1,2,3,2015-10-04
291962,-1,2,1,2015-10-04
291963,36-45ÀÍ,2,2,2015-10-04
291964,26-35ÀÍ,0,4,2015-10-04
291965,36-45ÀÍ,2,5,2013-01-03
291966,36-45ÀÍ,2,3,2015-10-04
291967,36-45ÀÍ,2,3,2015-10-04
291968,36-45ÀÍ,2,4,2013-01-03
291969,36-45ÀÍ,0,5,2013-01-03
291970,26-35ÀÍ,1,3,2015-10-04
291971,16-25ÀÍ,2,3,2015-10-04
291972,36-45ÀÍ,2,3,2013-01-03
291973,36-45ÀÍ,2,2,2015-10-04
291974,16-25ÀÍ,2,4,2015-10-04
291975,26-35ÀÍ,2,2,2015-10-04
291976,36-45ÀÍ,2,2,2015-10-04
291977,26-35ÀÍ,2,5,2013-01-03
291978,46-55ÀÍ,1,5,2013-01-03
291979,26-35ÀÍ,2,3,2015-10-04
291980,-1,2,3,2015-10-04
291981,26-35ÀÍ,0,3,2013-01-03
291982,36-45ÀÍ,2,5,2013-01-03
291983,36-45ÀÍ,0,3,2015-10-05
291984,26-35ÀÍ,2,5,2013-01-03
291985,36-45ÀÍ,2,3,2015-10-04
291986,16-25ÀÍ,0,5,2015-10-04
291987,36-45ÀÍ,2,4,2013-01-03
291988,-1,2,2,2015-10-04
291989,56ÀÍ“‘…œ,2,4,2015-10-04
291990,-1,0,4,2015-10-04
291991,-1,2,4,2015-10-05
291992,-1,2,1,2015-10-05
291993,16-25ÀÍ,2,3,2013-01-04
291994,36-45ÀÍ,2,2,2015-10-05
291995,36-45ÀÍ,0,4,2010-06-19
291996,36-45ÀÍ,2,3,2015-10-05
291997,26-35ÀÍ,2,3,2015-10-05
291998,-1,2,1,2015-10-05
291999,36-45ÀÍ,1,4,2013-01-04
292000,26-35ÀÍ,0,5,2008-09-30
292001,36-45ÀÍ,2,4,2013-01-04
292002,26-35ÀÍ,2,5,2013-01-04
292003,26-35ÀÍ,0,5,2008-09-30
292004,36-45ÀÍ,2,2,2015-10-05
292005,-1,0,4,2015-10-05
292006,36-45ÀÍ,2,3,2015-10-05
292007,36-45ÀÍ,2,2,2015-10-05
292008,26-35ÀÍ,1,2,2015-10-05
292009,26-35ÀÍ,0,4,2015-10-05
292010,16-25ÀÍ,2,3,2015-10-05
292011,-1,2,4,2015-10-05
292012,16-25ÀÍ,2,2,2015-10-05
292013,26-35ÀÍ,2,5,2013-01-04
292014,46-55ÀÍ,2,4,2015-10-05
292015,36-45ÀÍ,0,5,2010-06-19
292016,36-45ÀÍ,2,4,2013-01-04
292017,-1,2,4,2015-10-05
292018,16-25ÀÍ,2,5,2013-01-04
292019,26-35ÀÍ,2,5,2013-01-04
292020,26-35ÀÍ,2,4,2013-01-04
292021,36-45ÀÍ,2,3,2015-10-05
292022,56ÀÍ“‘…œ,1,5,2008-09-30
292023,-1,2,3,2015-10-05
292024,36-45ÀÍ,0,3,2015-10-05
292025,26-35ÀÍ,2,5,2013-01-04
292026,26-35ÀÍ,2,4,2015-10-05
292027,26-35ÀÍ,2,5,2013-01-04
292028,26-35ÀÍ,2,2,2015-10-05
292029,36-45ÀÍ,2,3,2015-10-05
292030,46-55ÀÍ,0,4,2015-10-05
292031,36-45ÀÍ,2,4,2013-01-04
292032,26-35ÀÍ,0,4,2010-06-19
292033,26-35ÀÍ,2,4,2013-01-04
292034,-1,2,4,2015-10-05
292035,-1,1,2,2015-10-05
292036,26-35ÀÍ,1,5,2010-06-19
292037,16-25ÀÍ,2,2,2015-10-05
292038,36-45ÀÍ,2,4,2015-10-05
292039,-1,2,4,2015-10-05
292040,-1,2,2,2015-10-05
292041,36-45ÀÍ,2,3,2015-10-05
292042,36-45ÀÍ,2,5,2015-10-05
292043,16-25ÀÍ,0,5,2013-01-04
292044,-1,2,3,2015-10-05
292045,26-35ÀÍ,2,4,2013-01-04
292046,16-25ÀÍ,0,5,2015-10-05
292047,36-45ÀÍ,2,3,2015-10-05
292048,36-45ÀÍ,2,4,2015-10-05
292049,26-35ÀÍ,2,5,2013-01-04
292050,36-45ÀÍ,2,5,2015-10-05
292051,26-35ÀÍ,0,5,2008-09-30
292052,26-35ÀÍ,2,3,2015-10-05
292053,36-45ÀÍ,2,4,2013-01-04
292054,26-35ÀÍ,2,5,2013-01-04
292055,36-45ÀÍ,0,4,2008-09-30
292056,26-35ÀÍ,2,3,2015-10-05
292057,-1,2,2,2015-10-05
292058,26-35ÀÍ,2,2,2015-10-05
292059,26-35ÀÍ,0,4,2010-06-19
292060,-1,2,5,2013-01-04
292061,46-55ÀÍ,2,3,2015-10-05
292062,36-45ÀÍ,2,2,2015-10-05
292063,26-35ÀÍ,2,5,2015-10-05
292064,36-45ÀÍ,2,4,2015-10-05
292065,-1,2,2,2015-10-05
292066,26-35ÀÍ,2,4,2013-01-04
292067,26-35ÀÍ,2,3,2015-10-05
292068,26-35ÀÍ,2,5,2013-01-04
292069,36-45ÀÍ,2,3,2015-10-05
292070,56ÀÍ“‘…œ,2,5,2013-01-04
292071,36-45ÀÍ,2,3,2015-10-05
292072,26-35ÀÍ,2,4,2015-10-05
292073,46-55ÀÍ,2,2,2015-10-05
292074,26-35ÀÍ,2,3,2015-10-05
292075,26-35ÀÍ,0,4,2015-10-05
292076,36-45ÀÍ,2,2,2015-10-05
292077,26-35ÀÍ,2,5,2013-01-04
292078,46-55ÀÍ,2,3,2015-10-05
292079,26-35ÀÍ,2,3,2015-10-05
292080,36-45ÀÍ,2,4,2013-01-04
292081,46-55ÀÍ,2,3,2015-10-05
292082,36-45ÀÍ,2,4,2015-10-05
292083,26-35ÀÍ,0,3,2015-10-05
292084,16-25ÀÍ,2,3,2015-10-05
292085,56ÀÍ“‘…œ,2,5,2013-01-04
292086,56ÀÍ“‘…œ,0,5,2015-10-06
292087,-1,0,1,2015-10-06
292088,36-45ÀÍ,2,3,2015-10-06
292089,26-35ÀÍ,2,4,2015-10-06
292090,-1,2,3,2015-10-06
292091,26-35ÀÍ,2,5,2015-10-06
292092,36-45ÀÍ,2,4,2015-10-06
292093,46-55ÀÍ,2,5,2013-01-04
292094,26-35ÀÍ,2,3,2015-10-06
292095,26-35ÀÍ,2,5,2013-01-04
292096,26-35ÀÍ,2,4,2015-10-06
292097,36-45ÀÍ,2,5,2013-01-04
292098,26-35ÀÍ,2,5,2013-01-04
292099,-1,2,5,2013-01-04
292100,26-35ÀÍ,0,4,2013-01-04
292101,-1,0,5,2008-09-30
292102,26-35ÀÍ,0,5,2013-01-04
292103,26-35ÀÍ,0,4,2013-01-04
292104,36-45ÀÍ,2,3,2015-10-06
292105,36-45ÀÍ,0,3,2015-10-06
292106,36-45ÀÍ,2,3,2015-10-06
292107,36-45ÀÍ,2,4,2015-10-06
292108,26-35ÀÍ,2,3,2015-10-06
292109,36-45ÀÍ,0,5,2015-10-06
292110,26-35ÀÍ,0,5,2013-01-04
292111,16-25ÀÍ,2,3,2013-01-04
292112,26-35ÀÍ,0,2,2013-01-04
292113,-1,2,5,2015-10-06
292114,16-25ÀÍ,2,3,2015-10-06
292115,-1,2,2,2015-10-06
292116,26-35ÀÍ,0,4,2013-01-05
292117,-1,2,3,2015-10-06
292118,36-45ÀÍ,2,4,2015-10-06
292119,-1,2,3,2015-10-06
292120,26-35ÀÍ,1,4,2015-10-06
292121,-1,2,1,2015-10-06
292122,36-45ÀÍ,2,4,2015-10-06
292123,46-55ÀÍ,2,2,2015-10-06
292124,-1,0,4,2015-10-06
292125,26-35ÀÍ,2,5,2015-10-06
292126,26-35ÀÍ,0,5,2013-01-05
292127,36-45ÀÍ,0,3,2015-10-06
292128,36-45ÀÍ,2,4,2013-01-05
292129,26-35ÀÍ,2,3,2015-10-06
292130,36-45ÀÍ,2,4,2015-10-06
292131,36-45ÀÍ,0,4,2013-01-05
292132,36-45ÀÍ,2,3,2015-10-06
292133,36-45ÀÍ,0,3,2015-10-06
292134,16-25ÀÍ,2,3,2015-10-06
292135,26-35ÀÍ,2,4,2015-10-06
292136,-1,2,3,2015-10-06
292137,36-45ÀÍ,2,4,2015-10-06
292138,36-45ÀÍ,2,4,2015-10-06
292139,26-35ÀÍ,0,5,2013-01-05
292140,-1,1,4,2010-06-20
292141,26-35ÀÍ,2,3,2015-10-06
292142,26-35ÀÍ,2,4,2015-10-06
292143,36-45ÀÍ,2,4,2015-10-06
292144,26-35ÀÍ,1,5,2013-01-05
292145,26-35ÀÍ,0,4,2015-10-06
292146,36-45ÀÍ,1,5,2013-01-05
292147,36-45ÀÍ,2,3,2015-10-06
292148,26-35ÀÍ,2,5,2013-01-05
292149,36-45ÀÍ,1,4,2013-01-05
292150,36-45ÀÍ,2,3,2015-10-06
292151,26-35ÀÍ,0,3,2015-10-06
292152,36-45ÀÍ,0,3,2015-10-06
292153,36-45ÀÍ,2,4,2015-10-06
292154,36-45ÀÍ,1,2,2015-10-06
292155,-1,1,3,2015-10-06
292156,-1,2,3,2015-10-06
292157,36-45ÀÍ,2,4,2015-10-06
292158,36-45ÀÍ,2,3,2015-10-06
292159,46-55ÀÍ,2,4,2015-10-06
292160,16-25ÀÍ,0,4,2013-01-05
292161,36-45ÀÍ,2,3,2015-10-06
292162,26-35ÀÍ,2,3,2015-10-06
292163,36-45ÀÍ,2,3,2015-10-06
292164,36-45ÀÍ,1,2,2015-10-06
292165,26-35ÀÍ,2,4,2015-10-06
292166,-1,2,2,2015-10-06
292167,26-35ÀÍ,0,2,2015-10-06
292168,26-35ÀÍ,0,5,2010-06-20
292169,36-45ÀÍ,2,3,2015-10-06
292170,-1,2,3,2015-10-06
292171,26-35ÀÍ,2,4,2013-01-05
292172,26-35ÀÍ,0,5,2013-01-05
292173,26-35ÀÍ,1,3,2015-10-06
292174,16-25ÀÍ,2,4,2013-01-05
292175,26-35ÀÍ,0,5,2010-06-20
292176,36-45ÀÍ,0,5,2013-01-05
292177,26-35ÀÍ,2,4,2015-10-07
292178,-1,0,1,2015-10-07
292179,26-35ÀÍ,2,4,2013-01-05
292180,16-25ÀÍ,2,3,2015-10-07
292181,26-35ÀÍ,0,5,2010-06-20
292182,36-45ÀÍ,2,3,2013-01-05
292183,-1,2,3,2015-10-07
292184,36-45ÀÍ,0,3,2015-10-07
292185,26-35ÀÍ,2,5,2013-01-05
292186,26-35ÀÍ,0,4,2013-01-05
292187,-1,2,4,2015-10-07
292188,36-45ÀÍ,1,3,2015-10-07
292189,26-35ÀÍ,2,2,2015-10-07
292190,36-45ÀÍ,2,3,2013-01-05
292191,-1,2,1,2015-10-07
292192,36-45ÀÍ,0,4,2010-06-20
292193,-1,2,3,2013-01-05
292194,36-45ÀÍ,2,3,2015-10-07
292195,36-45ÀÍ,0,5,2013-01-05
292196,36-45ÀÍ,2,3,2015-10-07
292197,26-35ÀÍ,2,5,2015-10-07
292198,36-45ÀÍ,2,4,2015-10-07
292199,36-45ÀÍ,0,5,2013-01-05
292200,36-45ÀÍ,2,3,2015-10-07
292201,36-45ÀÍ,2,3,2015-10-07
292202,36-45ÀÍ,2,4,2013-01-05
292203,36-45ÀÍ,2,4,2013-01-05
292204,36-45ÀÍ,2,3,2015-10-07
292205,26-35ÀÍ,2,4,2015-10-07
292206,36-45ÀÍ,2,2,2015-10-07
292207,-1,2,4,2015-10-07
292208,36-45ÀÍ,2,5,2015-10-07
292209,36-45ÀÍ,0,3,2015-10-07
292210,-1,2,3,2015-10-07
292211,-1,2,3,2013-01-05
292212,36-45ÀÍ,2,4,2015-10-07
292213,26-35ÀÍ,2,3,2015-10-07
292214,26-35ÀÍ,2,4,2015-10-07
292215,26-35ÀÍ,2,3,2013-01-05
292216,-1,2,3,2015-10-07
292217,36-45ÀÍ,2,4,2015-10-07
292218,36-45ÀÍ,0,2,2015-10-07
292219,36-45ÀÍ,0,3,2015-10-07
292220,36-45ÀÍ,2,3,2015-10-07
292221,36-45ÀÍ,2,3,2015-10-07
292222,26-35ÀÍ,2,4,2015-10-07
292223,36-45ÀÍ,2,5,2013-01-05
292224,36-45ÀÍ,2,2,2015-10-07
292225,36-45ÀÍ,2,3,2015-10-07
292226,26-35ÀÍ,0,5,2008-09-30
292227,26-35ÀÍ,0,5,2013-01-05
292228,16-25ÀÍ,2,3,2015-10-07
292229,26-35ÀÍ,0,4,2015-10-07
292230,26-35ÀÍ,2,4,2013-01-05
292231,16-25ÀÍ,2,4,2015-10-07
292232,36-45ÀÍ,2,3,2015-10-07
292233,26-35ÀÍ,2,4,2015-10-07
292234,26-35ÀÍ,2,3,2015-10-07
292235,-1,1,3,2015-10-07
292236,36-45ÀÍ,2,4,2015-10-07
292237,-1,2,1,2015-10-07
292238,-1,2,2,2015-10-07
292239,26-35ÀÍ,0,3,2015-10-07
292240,-1,2,4,2015-10-07
292241,36-45ÀÍ,2,3,2013-01-05
292242,36-45ÀÍ,2,2,2015-10-07
292243,36-45ÀÍ,0,5,2010-06-20
292244,46-55ÀÍ,2,2,2015-10-07
292245,16-25ÀÍ,2,3,2013-01-05
292246,-1,2,2,2015-10-07
292247,26-35ÀÍ,0,3,2013-01-05
292248,26-35ÀÍ,0,4,2008-09-30
292249,36-45ÀÍ,2,5,2015-10-07
292250,36-45ÀÍ,2,3,2015-10-07
292251,36-45ÀÍ,2,2,2015-10-07
292252,46-55ÀÍ,2,4,2015-10-07
292253,26-35ÀÍ,0,4,2010-06-20
292254,16-25ÀÍ,0,4,2015-10-08
292255,26-35ÀÍ,2,4,2015-10-08
292256,26-35ÀÍ,1,5,2013-01-06
292257,36-45ÀÍ,0,3,2015-10-08
292258,-1,2,1,2015-10-08
292259,36-45ÀÍ,2,2,2015-10-08
292260,16-25ÀÍ,2,3,2015-10-08
292261,36-45ÀÍ,2,4,2015-10-08
292262,26-35ÀÍ,2,5,2015-10-08
292263,36-45ÀÍ,2,5,2013-01-06
292264,36-45ÀÍ,0,5,2013-01-06
292265,36-45ÀÍ,2,3,2015-10-08
292266,26-35ÀÍ,2,3,2015-10-08
292267,26-35ÀÍ,2,4,2015-10-08
292268,36-45ÀÍ,2,5,2013-01-06
292269,26-35ÀÍ,0,4,2013-01-06
292270,16-25ÀÍ,2,3,2015-10-08
292271,-1,2,3,2015-10-08
292272,26-35ÀÍ,0,5,2010-06-20
292273,16-25ÀÍ,2,4,2015-10-08
292274,36-45ÀÍ,2,3,2015-10-08
292275,36-45ÀÍ,2,3,2015-10-08
292276,36-45ÀÍ,2,5,2015-10-08
292277,36-45ÀÍ,2,4,2015-10-08
292278,-1,2,3,2015-10-08
292279,56ÀÍ“‘…œ,2,5,2013-01-06
292280,-1,2,2,2015-10-08
292281,46-55ÀÍ,0,3,2010-06-20
292282,36-45ÀÍ,2,4,2015-10-08
292283,26-35ÀÍ,2,4,2015-10-08
292284,16-25ÀÍ,2,3,2015-10-08
292285,56ÀÍ“‘…œ,2,2,2015-10-08
292286,36-45ÀÍ,0,4,2010-06-20
292287,36-45ÀÍ,2,3,2015-10-08
292288,-1,0,4,2010-06-20
292289,26-35ÀÍ,0,3,2015-10-08
292290,36-45ÀÍ,1,2,2015-10-08
292291,-1,1,4,2013-01-06
292292,56ÀÍ“‘…œ,0,3,2015-10-08
292293,-1,2,2,2015-10-08
292294,26-35ÀÍ,0,4,2015-10-08
292295,-1,2,2,2015-10-08
292296,36-45ÀÍ,0,4,2013-01-06
292297,-1,2,2,2015-10-08
292298,36-45ÀÍ,1,4,2015-10-08
292299,36-45ÀÍ,2,4,2015-10-08
292300,26-35ÀÍ,0,4,2013-01-06
292301,-1,0,5,2015-10-08
292302,26-35ÀÍ,2,4,2013-01-06
292303,26-35ÀÍ,2,3,2015-10-08
292304,36-45ÀÍ,2,3,2013-01-06
292305,-1,2,2,2015-10-08
292306,26-35ÀÍ,2,4,2015-10-08
292307,26-35ÀÍ,2,5,2013-01-06
292308,26-35ÀÍ,2,4,2013-01-06
292309,36-45ÀÍ,0,5,2010-06-20
292310,26-35ÀÍ,2,3,2013-01-06
292311,26-35ÀÍ,0,3,2013-01-06
292312,26-35ÀÍ,0,5,2013-01-06
292313,26-35ÀÍ,2,4,2015-10-08
292314,-1,2,2,2015-10-08
292315,36-45ÀÍ,0,4,2015-10-08
292316,16-25ÀÍ,2,2,2015-10-08
292317,-1,2,3,2015-10-08
292318,36-45ÀÍ,2,3,2015-10-08
292319,26-35ÀÍ,2,4,2015-10-08
292320,-1,2,2,2015-10-08
292321,26-35ÀÍ,2,3,2015-10-08
292322,16-25ÀÍ,2,3,2015-10-08
292323,16-25ÀÍ,0,4,2010-06-20
292324,26-35ÀÍ,2,5,2015-10-08
292325,36-45ÀÍ,0,2,2015-10-08
292326,-1,2,2,2015-10-08
292327,-1,2,2,2015-10-08
292328,26-35ÀÍ,2,3,2015-10-08
292329,36-45ÀÍ,2,2,2015-10-08
292330,26-35ÀÍ,1,3,2015-10-08
292331,26-35ÀÍ,2,4,2015-10-08
292332,-1,2,1,2015-10-08
292333,26-35ÀÍ,0,5,2010-06-20
292334,16-25ÀÍ,2,4,2015-10-08
292335,26-35ÀÍ,2,3,2013-01-06
292336,-1,2,2,2015-10-08
292337,36-45ÀÍ,0,5,2008-10-01
292338,26-35ÀÍ,2,5,2013-01-06
292339,26-35ÀÍ,2,5,2013-01-06
292340,36-45ÀÍ,2,3,2015-10-08
292341,16-25ÀÍ,2,4,2015-10-08
292342,36-45ÀÍ,2,3,2015-10-08
292343,46-55ÀÍ,0,5,2013-01-06
292344,36-45ÀÍ,2,2,2013-01-06
292345,36-45ÀÍ,2,5,2013-01-06
292346,26-35ÀÍ,2,4,2013-01-06
292347,26-35ÀÍ,0,5,2013-01-06
292348,36-45ÀÍ,0,5,2015-10-09
292349,36-45ÀÍ,2,3,2015-10-09
292350,26-35ÀÍ,2,3,2013-01-06
292351,26-35ÀÍ,2,5,2013-01-06
292352,-1,2,2,2015-10-09
292353,26-35ÀÍ,2,3,2013-01-06
292354,46-55ÀÍ,2,4,2015-10-09
292355,46-55ÀÍ,2,2,2015-10-09
292356,16-25ÀÍ,2,4,2015-10-09
292357,26-35ÀÍ,1,4,2015-10-09
292358,36-45ÀÍ,2,3,2015-10-09
292359,36-45ÀÍ,2,5,2015-10-09
292360,-1,2,2,2015-10-09
292361,-1,2,1,2015-10-09
292362,26-35ÀÍ,2,5,2013-01-06
292363,16-25ÀÍ,2,3,2015-10-09
292364,46-55ÀÍ,0,4,2015-10-09
292365,36-45ÀÍ,2,4,2015-10-09
292366,26-35ÀÍ,0,5,2010-06-20
292367,26-35ÀÍ,2,4,2013-01-06
292368,26-35ÀÍ,0,5,2015-10-09
292369,26-35ÀÍ,2,5,2006-11-27
292370,36-45ÀÍ,2,3,2015-10-09
292371,36-45ÀÍ,0,3,2015-10-09
292372,-1,1,1,2015-10-09
292373,36-45ÀÍ,2,3,2013-01-06
292374,36-45ÀÍ,0,5,2010-06-20
292375,26-35ÀÍ,2,4,2015-10-09
292376,-1,2,3,2015-10-09
292377,36-45ÀÍ,2,2,2015-10-09
292378,26-35ÀÍ,0,3,2015-10-09
292379,36-45ÀÍ,0,5,2010-06-20
292380,-1,2,1,2015-10-09
292381,26-35ÀÍ,2,2,2015-10-09
292382,36-45ÀÍ,2,2,2015-10-09
292383,26-35ÀÍ,0,5,2013-01-06
292384,-1,0,5,2015-10-09
292385,16-25ÀÍ,2,3,2015-10-09
292386,26-35ÀÍ,0,5,2013-01-06
292387,36-45ÀÍ,0,3,2015-10-09
292388,16-25ÀÍ,0,5,2013-01-06
292389,26-35ÀÍ,2,4,2015-10-09
292390,26-35ÀÍ,2,5,2015-10-09
292391,26-35ÀÍ,2,5,2013-01-06
292392,56ÀÍ“‘…œ,2,4,2015-10-09
292393,16-25ÀÍ,2,2,2015-10-09
292394,36-45ÀÍ,0,4,2015-10-09
292395,16-25ÀÍ,0,3,2015-10-09
292396,26-35ÀÍ,2,5,2013-01-07
292397,-1,2,1,2015-10-09
292398,36-45ÀÍ,0,5,2013-01-07
292399,36-45ÀÍ,2,3,2015-10-09
292400,36-45ÀÍ,2,2,2015-10-09
292401,26-35ÀÍ,2,2,2015-10-09
292402,36-45ÀÍ,2,2,2015-10-09
292403,46-55ÀÍ,2,5,2015-10-09
292404,36-45ÀÍ,0,5,2015-10-09
292405,36-45ÀÍ,2,3,2015-10-09
292406,36-45ÀÍ,0,5,2015-10-09
292407,36-45ÀÍ,2,4,2015-10-09
292408,16-25ÀÍ,2,2,2015-10-09
292409,-1,2,3,2015-10-09
292410,26-35ÀÍ,2,2,2015-10-09
292411,-1,2,1,2015-10-09
292412,26-35ÀÍ,2,3,2013-01-07
292413,36-45ÀÍ,0,5,2010-06-20
292414,26-35ÀÍ,2,2,2015-10-09
292415,26-35ÀÍ,2,3,2015-10-09
292416,36-45ÀÍ,0,3,2015-10-09
292417,26-35ÀÍ,2,3,2015-10-09
292418,-1,2,4,2013-01-07
292419,26-35ÀÍ,0,5,2010-06-20
292420,-1,0,5,2010-06-20
292421,16-25ÀÍ,2,2,2015-10-10
292422,36-45ÀÍ,2,3,2015-10-10
292423,-1,2,2,2015-10-10
292424,36-45ÀÍ,0,5,2006-11-27
292425,-1,2,1,2015-10-10
292426,36-45ÀÍ,2,3,2015-10-10
292427,36-45ÀÍ,2,4,2013-01-07
292428,-1,2,4,2015-10-10
292429,26-35ÀÍ,0,5,2010-06-20
292430,26-35ÀÍ,2,5,2013-01-07
292431,36-45ÀÍ,0,3,2015-10-10
292432,26-35ÀÍ,0,4,2015-10-10
292433,46-55ÀÍ,2,4,2015-10-10
292434,26-35ÀÍ,0,5,2010-06-20
292435,36-45ÀÍ,2,5,2013-01-07
292436,-1,2,2,2015-10-10
292437,16-25ÀÍ,2,3,2015-10-10
292438,36-45ÀÍ,0,3,2015-10-10
292439,36-45ÀÍ,2,4,2015-10-10
292440,-1,2,1,2015-10-10
292441,26-35ÀÍ,2,3,2013-01-07
292442,-1,2,1,2015-10-10
292443,26-35ÀÍ,2,4,2015-10-10
292444,36-45ÀÍ,2,5,2013-01-07
292445,26-35ÀÍ,2,3,2015-10-10
292446,36-45ÀÍ,2,3,2015-10-10
292447,36-45ÀÍ,2,3,2015-10-10
292448,26-35ÀÍ,2,3,2013-01-07
292449,16-25ÀÍ,0,4,2015-10-10
292450,36-45ÀÍ,0,5,2008-10-01
292451,36-45ÀÍ,0,4,2010-06-20
292452,36-45ÀÍ,0,5,2006-11-27
292453,26-35ÀÍ,2,3,2015-10-10
292454,46-55ÀÍ,2,2,2015-10-10
292455,-1,2,3,2015-10-10
292456,36-45ÀÍ,1,5,2010-06-20
292457,-1,2,2,2015-10-10
292458,-1,2,2,2015-10-10
292459,26-35ÀÍ,0,5,2010-06-20
292460,36-45ÀÍ,0,3,2015-10-10
292461,26-35ÀÍ,0,4,2010-06-20
292462,26-35ÀÍ,0,3,2015-10-10
292463,26-35ÀÍ,0,5,2010-06-20
292464,36-45ÀÍ,2,4,2015-10-10
292465,26-35ÀÍ,2,3,2015-10-10
292466,26-35ÀÍ,2,3,2013-01-07
292467,36-45ÀÍ,2,3,2015-10-10
292468,36-45ÀÍ,2,5,2013-01-07
292469,26-35ÀÍ,2,3,2015-10-10
292470,36-45ÀÍ,2,4,2013-01-07
292471,26-35ÀÍ,0,5,2010-06-20
292472,36-45ÀÍ,2,5,2015-10-10
292473,16-25ÀÍ,1,4,2015-10-10
292474,16-25ÀÍ,0,5,2013-01-07
292475,26-35ÀÍ,2,3,2015-10-10
292476,26-35ÀÍ,2,4,2013-01-07
292477,36-45ÀÍ,2,2,2015-10-10
292478,-1,2,4,2015-10-10
292479,-1,2,3,2015-10-10
292480,36-45ÀÍ,1,3,2015-10-10
292481,26-35ÀÍ,2,2,2015-10-10
292482,36-45ÀÍ,0,4,2013-01-07
292483,36-45ÀÍ,0,3,2015-10-10
292484,36-45ÀÍ,0,5,2013-01-07
292485,36-45ÀÍ,2,2,2015-10-10
292486,26-35ÀÍ,1,3,2015-10-10
292487,-1,0,5,2010-06-20
292488,16-25ÀÍ,0,4,2015-10-10
292489,36-45ÀÍ,0,3,2013-01-07
292490,36-45ÀÍ,2,4,2015-10-10
292491,-1,2,2,2015-10-10
292492,46-55ÀÍ,0,2,2015-10-10
292493,36-45ÀÍ,2,5,2013-01-07
292494,36-45ÀÍ,2,3,2015-10-10
292495,36-45ÀÍ,2,2,2015-10-10
292496,26-35ÀÍ,0,5,2013-01-07
292497,36-45ÀÍ,1,5,2010-06-20
292498,36-45ÀÍ,2,4,2013-01-07
292499,26-35ÀÍ,1,3,2015-10-11
292500,36-45ÀÍ,2,3,2015-10-11
292501,26-35ÀÍ,0,4,2013-01-07
292502,-1,2,3,2015-10-11
292503,36-45ÀÍ,2,4,2015-10-11
292504,36-45ÀÍ,2,3,2015-10-11
292505,-1,2,3,2015-10-11
292506,36-45ÀÍ,2,2,2015-10-11
292507,26-35ÀÍ,2,4,2013-01-07
292508,26-35ÀÍ,2,2,2015-10-11
292509,36-45ÀÍ,2,4,2013-01-07
292510,26-35ÀÍ,1,5,2010-06-21
292511,-1,2,3,2015-10-11
292512,26-35ÀÍ,1,5,2010-06-21
292513,26-35ÀÍ,0,5,2015-10-11
292514,36-45ÀÍ,2,3,2015-10-11
292515,26-35ÀÍ,0,4,2015-10-11
292516,16-25ÀÍ,2,4,2015-10-11
292517,26-35ÀÍ,2,5,2013-01-07
292518,36-45ÀÍ,2,3,2013-01-07
292519,-1,0,3,2010-06-21
292520,26-35ÀÍ,0,4,2013-01-07
292521,36-45ÀÍ,2,3,2015-10-11
292522,26-35ÀÍ,0,3,2015-10-11
292523,36-45ÀÍ,0,4,2013-01-07
292524,26-35ÀÍ,2,5,2013-01-07
292525,-1,2,3,2015-10-11
292526,26-35ÀÍ,2,4,2013-01-07
292527,26-35ÀÍ,2,3,2015-10-11
292528,36-45ÀÍ,2,4,2013-01-07
292529,26-35ÀÍ,0,5,2013-01-07
292530,36-45ÀÍ,2,3,2015-10-11
292531,-1,0,4,2008-10-01
292532,-1,2,4,2015-10-11
292533,36-45ÀÍ,2,4,2015-10-11
292534,46-55ÀÍ,2,4,2013-01-08
292535,16-25ÀÍ,2,3,2015-10-11
292536,36-45ÀÍ,2,3,2015-10-11
